"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "SoundSpeed"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         853,       -2.26085843,      0.3872850637,      0.4367489072,       3.253571565,       527.1248689,       1.439036745,       3.872834217
          0,           0,         854,       -2.25810679,      0.3879250385,      0.4399956568,       3.253365664,        528.655506,       1.434703547,       3.872644448
          0,           0,         855,       -2.25516322,      0.3895218207,      0.4428943863,       3.252259513,       530.1209862,       1.432282652,       3.872568689
          0,           0,         856,      -2.251937879,      0.3911308337,      0.4473521659,        3.25402352,       531.8886162,          1.430482,       3.873375285
          0,           0,         857,      -2.249848568,      0.3906377582,      0.4483196707,       3.254126637,       534.4616656,       1.433585976,       3.875075105
          0,           0,         858,      -2.244450105,      0.3939823068,      0.4547487525,       3.258171488,       536.3776327,       1.437361053,        3.87737075
          0,           0,         859,      -2.241822786,      0.3939884992,      0.4578385847,       3.260993945,        537.435309,        1.44527482,       3.878662988
          0,           0,         860,      -2.238490612,       0.395966842,      0.4603032572,       3.264215215,       537.5507117,        1.45443974,       3.882276067
          0,           0,         861,      -2.236033986,      0.3966669209,      0.4632584688,       3.267121063,       538.4736051,       1.462563333,       3.885525899
          0,           0,         862,      -2.232440928,      0.3977563008,      0.4691686007,       3.272602559,       539.6030784,       1.471347552,       3.887337969
          0,           0,         863,      -2.231603769,      0.3970233665,      0.4707600201,       3.275807747,       539.3327479,       1.481524588,       3.886428528
          0,           0,         864,      -2.230773636,      0.3962226285,      0.4733243572,       3.279112659,       537.9294135,       1.493130608,       3.888681071
          0,           0,         865,      -2.230732717,       0.395786775,      0.4779048046,       3.281548933,       539.0760826,       1.505230434,       3.893237358
          0,           0,         866,      -2.231454455,      0.3947316012,       0.482659641,       3.283217563,        539.482688,       1.514812541,       3.891632609
          0,           0,         867,      -2.234011608,      0.3938637753,      0.4820152476,       3.285921222,        533.147487,       1.529798526,       3.897080078
          0,           0,         868,      -2.239490346,      0.3876385385,      0.4792030705,       3.279460227,       524.8448128,       1.540235306,       3.899878802
          0,           0,         869,      -2.240754431,      0.3859299767,      0.4821346934,       3.282328025,       521.7682693,       1.552187324,       3.900916038
          0,           0,         870,      -2.249286972,      0.3773327852,      0.4723323379,       3.272094453,       520.3380602,       1.569778434,       3.910525413
          0,           0,         871,      -2.250473635,       0.375971886,      0.4741238334,        3.27460636,       517.9522372,       1.580541417,       3.913729728
          0,           0,         872,      -2.256392103,      0.3711852045,      0.4700716533,       3.267762617,       514.7910315,       1.598504672,       3.924679959
          0,           0,         873,      -2.261477962,      0.3674046538,      0.4659722927,       3.262944061,       512.7652752,       1.609927565,       3.930360699
          0,           0,         874,      -2.259756672,      0.3705471951,      0.4714670709,       3.273403332,        510.157198,       1.625373488,       3.938133052
          0,           0,         875,      -2.265899849,      0.3672958099,      0.4647627997,       3.264099442,       505.8884903,        1.64090479,       3.947194109
          0,           0,         876,      -2.268589719,      0.3677962543,      0.4641774203,        3.26071978,       504.1870022,       1.651761966,       3.950589056
          0,           0,         877,      -2.271457235,      0.3682064547,      0.4637792224,       3.258859815,       501.5608896,       1.671409088,       3.962224929
          0,           0,         878,      -2.272191913,      0.3710104617,      0.4645986384,       3.257752555,        498.311496,        1.67940192,       3.963287954
          0,           0,         879,      -2.271989922,      0.3747126601,      0.4688001452,        3.26088323,       493.3590662,       1.695562981,       3.969779575
          0,           0,         880,      -2.273278712,       0.376991827,      0.4678987486,       3.257998802,       485.6856414,       1.704915932,       3.971063607
          0,           0,         881,      -2.271879506,      0.3814959296,      0.4718128266,       3.260190834,       481.3563561,       1.718032275,       3.974902521
          0,           0,         882,       -2.27035435,      0.3859715866,      0.4740130921,       3.262917639,       478.3248683,       1.732022421,       3.979681412
          0,           0,         883,      -2.271701249,      0.3882094359,      0.4667004286,       3.261425615,       474.3943766,       1.738384108,       3.977434878
          0,           0,         884,      -2.269733051,      0.3914793723,      0.4716647282,       3.265035519,       473.8275042,       1.755604797,       3.984193551
          0,           0,         885,      -2.272181107,      0.3895653388,      0.4654741966,       3.263581198,       474.2047546,       1.750209442,       3.972083927
          0,           0,         886,      -2.273202956,      0.3888711242,      0.4622140514,          3.260701,        478.266391,       1.759214692,       3.971320808
          0,           0,         887,       -2.27422476,      0.3875422317,      0.4577581282,       3.260733396,       488.8588617,       1.753646899,       3.957954874
          0,           0,         888,      -2.275076259,       0.386764698,      0.4523851967,        3.25718848,       493.7825227,       1.761705094,       3.956256374
          0,           0,         889,      -2.274966173,      0.3866518786,      0.4516703274,       3.257159635,       494.5636608,       1.757845351,       3.945604309
          0,           0,         890,      -2.276217593,      0.3859490706,      0.4504393128,        3.25504225,       493.5559188,       1.763947734,       3.944116895
          0,           0,         891,       -2.27929169,      0.3811706829,      0.4497332651,       3.257391124,       492.1200614,       1.751583029,       3.925931521
          0,           0,         892,      -2.283333819,      0.3784050831,      0.4402193847,       3.255179518,       491.0727356,       1.747097093,       3.915757281
          0,           0,         893,      -2.284335853,      0.3772809999,      0.4426295112,       3.254622802,        490.703021,       1.750419531,        3.91273171
          0,           0,         894,       -2.28975207,      0.3725490191,      0.4330910294,        3.25154966,       490.7458465,       1.734806278,       3.894190496
          0,           0,         895,      -2.292847885,      0.3700064166,      0.4294385509,       3.247544466,       502.9583359,       1.738553037,       3.891859352
          0,           0,         896,      -2.297072639,      0.3673099687,      0.4240538497,       3.246931585,        511.882319,       1.723646389,       3.874699441
          0,           0,         897,      -2.298634787,      0.3691344314,      0.4230195872,       3.246697597,       517.7695569,       1.731792633,       3.877225674
          0,           0,         898,      -2.300463403,      0.3691422128,      0.4240693158,       3.251352762,       528.9036697,       1.720486423,       3.864005615
          0,           0,         899,      -2.301631063,      0.3701485651,       0.424215059,        3.25370235,       538.5197408,       1.728418403,       3.867223219
          0,           0,         900,      -2.305880007,      0.3669175827,      0.4212070684,       3.256477388,       546.9062893,       1.716959386,       3.854783123
          0,           0,         901,      -2.307151357,        0.36607592,      0.4202783602,       3.256591915,       555.0514683,       1.717317443,       3.853108558
          0,           0,         902,      -2.305618692,       0.368477345,       0.427580435,       3.260945405,       568.0712148,       1.725042417,       3.859909924
          0,           0,         903,        -2.3116881,       0.363209773,      0.4204517405,       3.257626615,       583.4742804,       1.717144094,       3.852373367
          0,           0,         904,      -2.310312496,      0.3677468972,      0.4280040852,       3.262579045,       595.3466962,       1.727384842,       3.860070866
          0,           0,         905,      -2.311905719,      0.3685494107,      0.4292452666,       3.267146693,       602.4288497,       1.719939648,       3.850269474
          0,           0,         906,      -2.312329559,      0.3690916366,      0.4335100369,       3.273008562,       603.4352358,       1.730248207,       3.854637942
          0,           0,         907,      -2.317055572,      0.3628823857,      0.4292235318,       3.269476721,       598.8948708,       1.718339478,       3.842386655
          0,           0,         908,      -2.318018332,        0.36431938,      0.4259947809,       3.269399195,       592.3369645,       1.723285714,       3.843882989
          0,           0,         909,      -2.321507493,      0.3610716919,      0.4220555909,       3.271185239,       585.9599699,       1.715937511,       3.835644682
          0,           0,         910,      -2.315849618,      0.3746069926,      0.4256207382,       3.281452757,       580.6817719,       1.717896201,       3.834196161
          0,           0,         911,       -2.32294026,      0.3557128626,      0.4218524126,       3.276851645,       576.3848935,       1.716148689,       3.832452565
          0,           0,         912,        -2.3230362,      0.3480487577,      0.4230564995,       3.277099692,       572.3435675,       1.717222644,       3.831075469
          0,           0,         913,       -2.32832622,      0.3448172447,      0.4222889913,       3.274490912,       567.9786198,       1.714169657,       3.827582991
          0,           0,         914,      -2.328726388,      0.3399239528,       0.422477852,       3.275926454,       563.1199244,       1.715839293,       3.830379145
          0,           0,         915,      -2.318034052,      0.3569500053,       0.446860023,       3.299296527,       557.8658249,       1.721050716,       3.832270427
          0,           0,         916,      -2.333228093,      0.3387576067,      0.4267910358,       3.272235677,       552.3560299,       1.720648265,       3.832480005
          0,           0,         917,      -2.329558759,      0.3388986754,      0.4349982055,       3.279315426,       546.6819727,        1.73767921,       3.845142192
          0,           0,         918,      -2.335178738,      0.3323872096,      0.4307976655,       3.275063773,        540.876321,        1.73198619,       3.840407988
          0,           0,         919,      -2.330950949,      0.3443230748,       0.432539914,       3.278360519,       534.9640435,       1.747753635,       3.852404248
          0,           0,         920,      -2.324791195,      0.3486140219,      0.4345656169,       3.291434556,       528.9819857,        1.73880011,       3.842828216
          0,           0,         921,      -2.333709308,       0.336198643,      0.4304145319,       3.279323849,       522.9811713,       1.736094199,       3.841527721
          0,           0,         922,      -2.336807624,      0.3272360831,      0.4354050659,       3.274668191,       517.0171528,       1.752908507,       3.851380338
          0,           0,         923,      -2.331701802,      0.3284485579,      0.4340210042,       3.273941781,       511.1403412,        1.75150832,       3.849423975
          0,           0,         924,      -2.329517249,      0.3380762422,      0.4401302952,       3.277304333,       505.3895934,       1.768203963,       3.859120871
          0,           0,         925,      -2.327808152,      0.3421562968,      0.4437546487,       3.282882527,       499.7962808,       1.764694879,       3.853782984
          0,           0,         926,      -2.329195503,      0.3248646887,      0.4459498022,       3.279102988,       494.3864701,       1.784962278,       3.867347316
          0,           0,         927,      -2.323612959,      0.3317772149,      0.4509067486,       3.287752759,       489.3280876,       1.776275187,       3.856048034
          0,           0,         928,      -2.326299117,       0.326024759,      0.4515630705,       3.286947737,       491.0427508,       1.790014259,       3.865457505
          0,           0,         929,      -2.322113205,      0.3207843674,      0.4764687405,       3.296293166,       488.4565238,        1.79928621,       3.866616753
          0,           0,         930,      -2.328577408,      0.3129163693,      0.4550977946,       3.284081697,       484.2451822,       1.812838392,       3.872693635
          0,           0,         931,      -2.315934663,      0.3222994222,      0.4838703163,       3.303176696,       479.7078688,       1.823460322,        3.87284279
          0,           0,         932,      -2.326007427,      0.3115415173,      0.4594459127,       3.289895563,       476.4503898,       1.833304948,       3.873889651
          0,           0,         933,      -2.321869188,      0.3112344553,      0.4675311478,       3.294038256,        476.209939,       1.857697596,       3.884819109
          0,           0,         934,      -2.324406157,      0.3051906668,      0.4684939557,       3.295867793,       475.9074039,       1.870784994,       3.883945768
          0,           0,         935,      -2.321802411,      0.3049144126,      0.4698106479,       3.297101745,       475.5584159,       1.903047937,       3.900697108
          0,           0,         936,      -2.322479306,      0.3003037601,      0.4713605479,       3.300591775,       475.1715135,       1.920726492,       3.898373925
          0,           0,         937,      -2.319002396,      0.3010360018,      0.4719385489,       3.302646079,       474.7520701,       1.952923227,       3.913922087
          0,           0,         938,       -2.31803418,      0.2974973411,      0.4766774173,       3.309521516,       474.3044726,       1.976298654,       3.910310828
          0,           0,         939,      -2.315726825,      0.2970821326,      0.4739435536,       3.312703202,       473.8329612,       2.007817589,       3.922654551
          0,           0,         940,      -2.308642079,      0.3008792999,      0.4805536655,       3.321075889,       473.3419444,       2.045609704,       3.946103999
          0,           0,         941,      -2.306442532,      0.3001137883,      0.4818888084,       3.326353558,       472.8357973,        2.07677969,       3.959959541
          0,           0,         942,      -2.299832411,      0.3029359747,      0.4871872671,       3.335578548,        472.606827,       2.113427503,       3.985817849
          0,           0,         943,       -2.29726194,      0.3014485461,      0.4903875626,       3.343372167,       473.8210293,       2.142999663,       4.009957513
          0,           0,         944,      -2.285430722,      0.3078113131,       0.514029572,       3.361342593,       474.5151234,       2.170019405,       4.035646036
          0,           0,         945,      -2.289949084,      0.3031617375,      0.4948790796,       3.358490458,       474.5235526,       2.193583348,       4.059335655
          0,           0,         946,       -2.28340413,      0.3085815081,      0.4980057002,       3.366431294,       473.7807789,       2.217796995,       4.092822752
          0,           0,         947,      -2.273641265,      0.3197253008,       0.515182075,       3.381723858,       473.0651654,       2.241307783,       4.129345816
          0,           0,         948,      -2.271861472,      0.3214273867,      0.5066324698,        3.38408144,       475.5709986,       2.257533075,       4.163392628
          0,           0,         949,      -2.268311297,      0.3255003686,      0.5118354485,        3.39190748,       478.2605245,       2.272834133,       4.201470567
          0,           0,         950,      -2.270455261,      0.3230926528,      0.5105763325,       3.394681122,       481.2210282,       2.280558138,       4.237389976
          0,           0,         951,      -2.265923747,      0.3249131484,      0.5133704249,       3.398130958,       482.3635082,       2.296696137,        4.27984175
          0,           0,         952,      -2.268130672,      0.3229588006,       0.513084028,       3.398677715,       485.0105777,       2.307902164,       4.316283769
          0,           0,         953,      -2.267625018,      0.3235203988,      0.5145150819,       3.396979877,       497.2762388,       2.305052072,         4.3385226
          0,           0,         954,       -2.26565327,       0.318922823,      0.5188169258,        3.39867228,       506.4304893,       2.275700153,        4.32700738
          0,           0,         955,      -2.265078418,      0.3154706919,       0.516276072,        3.39841696,       510.1507193,       2.220789161,       4.288512913
          0,           0,         956,      -2.259208882,      0.3178275634,      0.5267576062,       3.406190748,       510.6213051,       2.159145273,       4.241308341
          0,           0,         957,      -2.261197958,      0.3123488581,      0.5125294988,        3.40157761,       509.1168062,       2.111117598,       4.206518598
          0,           0,         958,         -2.261504,      0.3127536605,       0.511938806,       3.399506821,       520.8189553,       2.091035965,       4.189874811
          0,           0,         959,      -2.269644447,      0.3061495124,      0.5037303155,       3.392118801,       526.4654175,       2.079578433,       4.180442716
          0,           0,         960,      -2.269379523,      0.3078251857,      0.5047580055,       3.387842504,       526.3782781,       2.075786865,       4.177517945
          0,           0,         961,       -2.27870489,      0.3005435992,       0.498956922,       3.381645441,        522.856005,       2.064235355,       4.170804846
          0,           0,         962,      -2.282196344,      0.3015895207,      0.4962137699,       3.375605693,       525.6119724,         2.0567143,       4.168974716
          0,           0,         963,      -2.283774191,      0.2976483999,       0.498666966,       3.374382775,       524.1058031,        2.04497374,       4.161700593
          0,           0,         964,      -2.290609788,      0.2889697408,      0.4913931126,       3.363869535,       516.3808042,        2.04406034,        4.16147566
          0,           0,         965,       -2.29837749,      0.2752781995,      0.4917886721,       3.357735081,       510.0835075,       2.029645527,       4.154264454
          0,           0,         966,      -2.308382832,      0.2617606676,      0.4780296691,       3.345864868,       510.4306842,       2.022890658,       4.153519807
          0,           0,         967,      -2.306770717,      0.2588440506,      0.4802209372,       3.343979235,       509.6309653,       2.029222474,       4.155416825
          0,           0,         968,      -2.315130935,      0.2486722613,      0.4772518967,       3.336002036,        504.089816,       2.029033795,       4.155757787
          0,           0,         969,       -2.32065659,      0.2491503693,      0.4720440034,       3.330453431,       505.2769972,       2.024620127,       4.155783973
          0,           0,         970,       -2.33440535,      0.2265211703,      0.4670251577,       3.324230943,       502.8216504,        2.00078655,       4.139397432
          0,           0,         971,       -2.34104823,      0.2081075737,      0.4556929507,       3.313212391,       496.8790248,       2.002371576,       4.141011022
          0,           0,         972,      -2.344595121,      0.2011653308,       0.460479583,       3.310938344,       489.1592267,       2.000519144,       4.140056681
          0,           0,         973,      -2.358858048,      0.1841591122,      0.4418166815,       3.298073697,       484.8994387,       1.997081964,       4.138204943
          0,           0,         974,      -2.359415964,      0.1874133292,      0.4481144804,       3.295982877,       480.3166133,       1.989548435,       4.135391738
          0,           0,         975,      -2.380135219,      0.1578505585,      0.4163245581,       3.279845677,       474.8583418,       1.964020928,       4.125698777
          0,           0,         976,      -2.384083676,      0.1468451987,      0.4057539985,       3.275003377,       468.6617611,       1.947332748,       4.119213037
          0,           0,         977,      -2.396852925,      0.1285923875,      0.3923961835,       3.267090761,       465.9143849,       1.935162337,       4.114348625
          0,           0,         978,      -2.402309434,      0.1212966029,      0.3825024443,       3.255751451,       465.6975462,       1.929112733,       4.110712776
          0,           0,         979,      -2.409780757,      0.1129340046,      0.3687367051,       3.245974684,       465.4587181,       1.926683504,       4.112117688
          0,           0,         980,      -2.415427352,      0.1080765929,      0.3545838427,       3.236939626,       465.7377143,       1.923758417,       4.115214647
          0,           0,         981,      -2.420409904,      0.1028559384,      0.3403770469,       3.226319923,       466.0540266,       1.921190934,       4.119050533
          0,           0,         982,      -2.418389674,       0.102615551,      0.3325062619,       3.222906733,       466.4788891,       1.920711692,       4.124683146
          0,           0,         983,      -2.420305541,      0.1025112733,      0.3256587296,        3.21802641,       467.0786941,       1.920035606,       4.129461776
          0,           0,         984,      -2.422431439,      0.1034355744,      0.3208764262,       3.215380034,       467.6345231,       1.920713393,       4.132781291
          0,           0,         985,      -2.424279346,      0.1053763393,      0.3168356259,       3.212434244,       468.1495185,       1.922757643,       4.137624116
          0,           0,         986,      -2.426004361,      0.1067908183,      0.3134070676,       3.211349094,       468.6264438,       1.924099405,       4.142383314
          0,           0,         987,      -2.426419108,       0.109767539,      0.3110576568,       3.210603787,       469.0677021,       1.925894373,       4.148546741
          0,           0,         988,      -2.426086791,      0.1135870544,      0.3098653867,       3.211002412,       469.4753592,       1.928959251,       4.156235753
          0,           0,         989,      -2.425743088,      0.1159894957,       0.309124413,       3.211155938,       469.8511764,       1.930888167,       4.162712744
          0,           0,         990,      -2.419698262,      0.1222810085,      0.3127360759,       3.217190006,       470.1966384,       1.934159442,       4.169756732
          0,           0,         991,      -2.419442051,       0.125512155,      0.3127886722,       3.219691441,       470.5129505,        1.93741537,       4.177530091
          0,           0,         992,      -2.416012535,      0.1462536103,      0.3148150569,       3.231589665,         470.80105,       1.939830725,        4.18467314
          0,           0,         993,      -2.415207356,      0.1452179287,      0.3199906073,       3.235013765,       471.0616236,       1.943401963,       4.193217426
          0,           0,         994,      -2.417958807,      0.1333875806,      0.3200834744,       3.232319235,       471.2951236,       1.946308254,       4.200517781
          0,           0,         995,      -2.418560636,      0.1343691508,      0.3196521343,       3.234202158,       471.5017907,       1.948985631,       4.208217771
          0,           0,         996,      -2.419033693,        0.13606997,        0.31751963,       3.234638747,       471.6816781,       1.952701848,       4.217051087
          0,           0,         997,      -2.417525674,      0.1406399025,      0.3187327504,       3.236470974,        471.834675,       1.955764533,        4.22548896
          0,           0,         998,      -2.414830993,      0.1467759948,      0.3215697816,       3.238473689,       471.9605294,       1.959597519,       4.234950906
          0,           0,         999,      -2.410830961,      0.1535364643,        0.32794794,       3.241892367,       472.0588685,        1.96234805,       4.244053871
          0,           0,        1000,      -2.406450841,      0.1594089297,      0.3356180912,       3.246018944,       472.1292198,       1.965028772,        4.25384158
          0,           0,        1001,      -2.402782621,      0.1639713335,      0.3414959926,       3.250109023,       472.1710315,       1.968369753,       4.264247099
          0,           0,        1002,       -2.39937477,      0.1669747243,      0.3470953654,        3.25459692,       472.1836851,       1.971139942,       4.274333037
          0,           0,        1003,      -2.397185431,      0.1672578528,      0.3499996742,       3.257890428,       472.5204545,       1.974747115,       4.285522132
          0,           0,        1004,      -2.395995734,      0.1671440421,      0.3503198331,       3.260838511,       473.6849487,       1.977873172,       4.296047891
          0,           0,        1005,      -2.391584674,      0.1678499824,      0.3531145934,        3.26679208,       474.7363564,       1.983765371,       4.306399681
          0,           0,        1006,      -2.391194116,      0.1661264815,      0.3530313229,       3.270440173,       475.6661609,       1.989241825,       4.315753676
          0,           0,        1007,       -2.39214981,      0.1634756451,      0.3495631426,       3.272387205,       476.4682524,       1.994272675,       4.325893188
          0,           0,        1008,      -2.392705842,      0.1610906632,      0.3468284257,        3.27481248,       477.1387548,       2.001400316,       4.338364911
          0,           0,        1009,      -2.395189961,       0.154534461,      0.3374225696,       3.274045471,       477.6755856,       2.007072303,        4.35001592
          0,           0,        1010,      -2.393994942,      0.1676314691,      0.3312425991,       3.284816359,       478.0779215,        2.01510049,        4.36339111
          0,           0,        1011,      -2.391892221,      0.1755977159,      0.3249393984,       3.289649393,        478.347397,       2.022547561,       4.376759213
          0,           0,        1012,      -2.393913329,      0.1541862599,      0.3165541155,       3.280733259,       478.4862217,       2.030907044,       4.391540184
          0,           0,        1013,      -2.394313052,      0.1487261566,      0.3064822327,       3.281435465,       483.3491277,       2.040773832,       4.408497365
          0,           0,        1014,      -2.394309294,      0.1358193142,       0.297389577,       3.281391418,        491.105519,       2.052146067,       4.427754259
          0,           0,        1015,      -2.391737708,      0.1385991798,      0.2840206889,       3.284846655,       500.2412653,       2.065186171,       4.449049842
          0,           0,        1016,      -2.388302335,      0.1423822209,       0.273608741,       3.289573789,        511.356182,       2.080847091,       4.472382384
          0,           0,        1017,      -2.384253724,      0.1443196858,      0.2661321115,       3.295382614,       524.2145801,       2.098550434,       4.497162432
          0,           0,        1018,      -2.380056658,      0.1424452622,      0.2586564069,       3.301971071,       534.1835284,       2.119775373,       4.524131514
          0,           0,        1019,      -2.373473514,      0.1429001788,      0.2544531472,       3.311479217,       539.0435003,        2.14483511,       4.553509018
          0,           0,        1020,      -2.364746013,      0.1450416143,      0.2522259929,       3.324116642,       538.9180751,       2.174446711,       4.588786726
          0,           0,        1021,      -2.353063705,      0.1531627546,      0.2538022066,       3.338630357,       535.2258932,       2.210622044,       4.630546935
          0,           0,        1022,      -2.337332662,      0.1719183775,       0.262840644,       3.358344229,       529.4315142,       2.253594669,       4.679268782
          0,           0,        1023,      -2.318071841,      0.1979048718,      0.2749968506,       3.383114016,        523.557837,       2.306268932,       4.736992547
          0,           0,        1024,       -2.29900999,      0.2151052758,      0.2857424663,        3.40911182,       520.6714324,       2.366479242,       4.801004915
          0,           0,        1025,      -2.282451854,      0.2142766112,      0.2932869325,       3.434450918,       524.4480147,       2.434812012,       4.869804081
          0,           0,        1026,      -2.265348694,      0.2107375495,      0.2998901038,       3.462213046,       529.9756489,       2.502651561,       4.937586264
          0,           0,        1027,       -2.24724116,      0.2036285065,      0.3071320144,       3.493100354,        551.377869,       2.562477984,       5.000489168
          0,           0,        1028,      -2.227677078,      0.2092649165,      0.3141216122,       3.530442892,       560.3510752,       2.616558791,       5.058713697
          0,           0,        1029,       -2.20775656,      0.1998015784,      0.3206789212,        3.56475713,        562.445142,       2.662016346,       5.110230491
          0,           0,        1030,      -2.186369585,      0.2051318904,      0.3288139751,       3.603488015,       560.2863564,       2.695937546,       5.151422947
          0,           0,        1031,      -2.166599379,      0.1924505014,      0.3344268182,       3.639766231,       564.9506514,       2.717782039,       5.181141445
          0,           0,        1032,      -2.146734623,        0.19758131,      0.3376306365,       3.677037211,       576.8512073,       2.728362207,        5.19873184
          0,           0,        1033,      -2.128947551,      0.1984092106,      0.3377661192,       3.712858921,       583.5635595,       2.730951044,       5.204453987
          0,           0,        1034,      -2.112745446,      0.2092753658,      0.3363332171,       3.747148241,       591.8737067,       2.732216524,       5.200288111
          0,           0,        1035,      -2.100700774,      0.2180094183,       0.332296291,       3.775547058,       597.9981371,       2.743000934,         5.1984711
          0,           0,        1036,      -2.094407275,      0.2212831738,      0.3244009792,       3.793788757,       601.5068736,       2.778528441,       5.229774458
          0,           0,        1037,      -2.094495188,      0.2205404307,      0.3187191389,       3.799661522,       609.2622625,       2.842035377,       5.313563529
          0,           0,        1038,      -2.102031693,      0.2171187843,      0.3219645175,       3.792191944,       614.8770439,       2.895074808,       5.383525309
          0,           0,        1039,      -2.112305764,      0.2147557035,      0.3279766217,       3.778318653,       627.9056185,       2.926669103,       5.417301675
          0,           0,        1040,       -2.12160291,      0.2203641773,      0.3286477949,       3.768077713,       661.7536932,        2.94915183,       5.428276559
          0,           0,        1041,      -2.130545829,      0.2165160693,      0.3254072906,       3.756856191,       695.2502301,       2.968194479,       5.433037026
          0,           0,        1042,      -2.141466457,      0.2111156378,      0.3224269325,       3.739756005,       727.5824515,       2.978093918,       5.435177059
          0,           0,        1043,      -2.152783816,      0.2111507798,      0.3202247652,       3.721782196,       757.9278033,       2.980941723,       5.441367523
          0,           0,        1044,       -2.16495213,       0.227483567,      0.3192983343,       3.704879231,       784.8107074,       2.971066182,       5.440241415
          0,           0,        1045,      -2.176655788,      0.2414418854,      0.3166691714,       3.690017359,       804.5423111,       2.945834153,       5.422188417
          0,           0,        1046,      -2.188113433,      0.2431196062,      0.3112510636,       3.673613375,        830.049008,       2.915740365,       5.396125784
          0,           0,        1047,      -2.199431658,      0.2369129672,      0.3067283158,       3.652361907,        849.655177,       2.881451796,       5.361472879
          0,           0,        1048,      -2.213178324,      0.2326709631,       0.304861865,       3.629212786,       862.6180713,         2.8498877,       5.326829307
          0,           0,        1049,      -2.226826726,      0.2400758571,      0.3067614262,        3.60091046,       868.4076565,       2.817846875,       5.289960412
          0,           0,        1050,      -2.237992984,      0.2594997037,      0.3103584776,       3.578110101,       901.9566988,        2.78916068,       5.253925809
          0,           0,        1051,      -2.253782189,      0.2413766088,      0.3085202117,       3.545033582,       920.8223483,       2.766519383,       5.223687219
          0,           0,        1052,      -2.269716827,      0.2233633335,      0.3042865625,       3.518192694,        953.903694,       2.743416797,       5.193054494
          0,           0,        1053,      -2.279049813,      0.2328780609,      0.3003149815,       3.498817524,       968.8666439,       2.719293136,       5.162848297
          0,           0,        1054,       -2.28436964,      0.2288813164,      0.2973732684,       3.480735447,       980.0826141,       2.694172688,       5.133051367
          0,           0,        1055,      -2.287699336,       0.235881632,       0.292479668,        3.47273009,       989.5274199,       2.668702031,       5.103549527
          0,           0,        1056,      -2.286198367,      0.2626177618,      0.2915949238,       3.472345264,       996.9748555,       2.644027612,       5.074372332
          0,           0,        1057,      -2.292357251,      0.2446612368,      0.2862834093,       3.454983388,       1004.068939,       2.619433737,       5.044426762
          0,           0,        1058,      -2.295944578,      0.2531260818,      0.2809649779,        3.44995421,       1009.007548,       2.595976168,       5.015188639
          0,           0,        1059,        -2.3005613,      0.2428297449,      0.2752894288,       3.435956889,       1019.205878,       2.574389178,        4.98747034
          0,           0,        1060,      -2.303249314,      0.2453443905,      0.2740813958,       3.427205987,       1027.079943,          2.555086,       4.962395884
          0,           0,        1061,      -2.306103793,      0.2526730668,      0.2708434205,       3.421882304,       1032.991132,       2.537139243,       4.938766167
          0,           0,        1062,      -2.310980165,      0.2438216281,      0.2679968311,       3.407427097,       1036.552927,       2.520200444,       4.916001034
          0,           0,        1063,      -2.312918867,      0.2466644398,      0.2675318754,       3.399226436,       1038.699174,       2.504387497,       4.894313646
          0,           0,        1064,      -2.314210533,       0.246761786,      0.2690414867,       3.390577346,       1040.041084,       2.489694875,       4.873830295
          0,           0,        1065,      -2.315450599,      0.2476918017,      0.2691726383,       3.382779284,        1040.78155,       2.476396469,       4.855012083
          0,           0,        1066,      -2.316811162,      0.2461621927,      0.2690017665,       3.375939731,        1041.42446,       2.463717631,       4.836873684
          0,           0,        1067,      -2.318421837,      0.2437533731,      0.2676491417,       3.370715607,       1043.439596,       2.451496118,       4.818972897
          0,           0,        1068,      -2.321325063,      0.2378196123,      0.2642101921,       3.365236137,       1044.353581,       2.439830407,       4.801396037
          0,           0,        1069,      -2.324236282,      0.2313794664,      0.2605163632,       3.359815852,        1051.41894,       2.428626394,       4.784255197
          0,           0,        1070,      -2.325132838,      0.2255948523,      0.2581819345,       3.355416127,       1059.271184,       2.418132287,        4.76769661
          0,           0,        1071,      -2.327081224,      0.2205389794,      0.2543574833,       3.351087924,       1067.933613,       2.407979271,       4.751881719
          0,           0,        1072,      -2.327350888,      0.2187693376,      0.2519694937,       3.347742839,       1077.289581,       2.397653042,       4.736105737
          0,           0,        1073,      -2.326770226,      0.2210553516,      0.2519687426,       3.346030818,       1087.132693,       2.387280427,       4.720404743
          0,           0,        1074,      -2.326496988,      0.2235016494,      0.2519454449,       3.343234251,       1098.957313,       2.377212702,       4.704909361
          0,           0,        1075,      -2.327231787,      0.2249406489,      0.2505293083,       3.340898716,       1187.955026,       2.368038383,       4.689720845
          0,           0,        1076,      -2.327093155,      0.2264015072,      0.2518027138,       3.338940779,       1224.197427,       2.359771124,       4.675028758
          0,           0,        1077,      -2.327878422,      0.2267612172,      0.2525020109,       3.337650899,       1275.520985,       2.353241904,       4.660992132
          0,           0,        1078,       -2.32445736,      0.2295430495,       0.260358009,       3.337877533,       1256.407117,       2.347664832,       4.647652124
          0,           0,        1079,      -2.325380326,      0.2285411513,      0.2638908973,       3.336979764,        1183.20895,       2.342523063,       4.635061347
